Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Price_Return,Dividend_Yield,Total_Return,Cumulative_Total_Return
2025-06-25 00:00:00-04:00,22.98905039010019,22.98905039010019,21.849952368554547,22.283939361572266,15400,0.0,0.0,0.0,-0.03225677661181581,0.0,-0.03225677661181581,0.019485003512978993
2025-06-26 00:00:00-04:00,22.368666833115846,22.464691018571475,22.1888589512328,22.29900360107422,20500,0.0,0.0,0.0,0.0006760133052565731,0.0,0.0006760133052565731,0.020174188939863225
2025-06-27 00:00:00-04:00,22.03729317142867,22.528704710473807,21.745458877004317,22.151203155517578,16900,0.0,0.0,0.0,-0.0066281188254313506,0.0,-0.0066281188254313506,0.01341235319293177
2025-06-30 00:00:00-04:00,22.1606143499835,22.17850014886925,21.887606779881644,21.960094451904297,28800,0.0,0.0,0.0,-0.008627463811855196,0.0,-0.008627463811855196,0.004669174789272645
2025-07-01 00:00:00-04:00,20.441276952229774,20.793385415382,19.898841110847293,20.530731201171875,40300,0.251,0.0,0.0,-0.06508912126324995,0.011429823334764128,-0.053659297928485825,-0.04924066778031089
2025-07-02 00:00:00-04:00,21.459533687296112,21.721236778574152,20.840966539512994,21.69649314880371,12000,0.0,0.0,0.0,0.05678131656437513,0.0,0.05678131656437513,0.004744698838989203
2025-07-03 00:00:00-04:00,21.697442663558274,21.9829364288054,21.602279890256117,21.73455810546875,6000,0.0,0.0,0.0,0.0017544289947677427,0.0,0.0017544289947677427,0.006507452070971587
2025-07-07 00:00:00-04:00,20.05110147356411,20.26902763111917,19.836981609027596,20.15578269958496,83900,0.0,0.0,0.0,-0.07263894661316095,0.0,-0.07263894661316095,-0.06660418900576037
2025-07-08 00:00:00-04:00,20.259976567889183,20.808925692337386,20.211739264495897,20.43363380432129,30600,0.288,0.0,0.0,0.013785180604375613,0.01428870336084395,0.028073883965219565,-0.04040014331428621
2025-07-09 00:00:00-04:00,20.462577690893553,20.54844208768148,20.095969360610624,20.308216094970703,48400,0.0,0.0,0.0,-0.006137807428263864,0.0,-0.006137807428263864,-0.04628998244281268
2025-07-10 00:00:00-04:00,20.645881361192156,21.379099811644206,20.645881361192156,21.359804153442383,32700,0.0,0.0,0.0,0.05178140972865175,0.0,0.05178140972865175,0.0030944667386356706
2025-07-11 00:00:00-04:00,21.253681986519567,21.687823260823873,21.128262046732456,21.62993812561035,22900,0.0,0.0,0.0,0.012646837500353891,0.0,0.012646837500353891,0.015780439456983375
2025-07-14 00:00:00-04:00,21.842183223034137,22.160554203223764,21.649232173300046,21.93865966796875,75900,0.0,0.0,0.0,0.014272881437088492,0.0,0.014272881437088492,0.030278553235466577
2025-07-15 00:00:00-04:00,22.132256490049162,22.141985177107273,21.480449301614435,21.529090881347656,29700,0.189,0.0,0.0,-0.01866881536154552,0.008614929209916454,-0.010053886151629067,0.019920249956772107
2025-07-16 00:00:00-04:00,21.597194117404236,22.326829028727925,21.597194117404236,22.287914276123047,20300,0.0,0.0,0.0,0.035246420713139326,0.0,0.035246420713139326,0.055868788180598816
2025-07-17 00:00:00-04:00,22.38519866223985,22.443568933921235,22.056377176580497,22.171173095703125,41600,0.0,0.0,0.0,-0.005237869231441983,0.0,-0.005237869231441983,0.05033828554254782
2025-07-18 00:00:00-04:00,22.346283206434833,22.86189251411556,22.32682768685923,22.832706451416016,25800,0.0,0.0,0.0,0.02983754413252493,0.0,0.02983754413252493,0.0816778004915042
2025-07-21 00:00:00-04:00,23.202389729847077,23.280217376744226,22.745150680713536,22.813251495361328,31000,0.0,0.0,0.0,-0.0008520652641895721,0.0,-0.0008520652641895721,0.08075614041066048
2025-07-22 00:00:00-04:00,22.82700662273285,23.11197661626665,22.374987580346872,23.029434204101562,24000,0.234,0.0,0.0,0.009476190133799633,0.010257196351321503,0.019733386485121136,0.102083119025552
2025-07-23 00:00:00-04:00,22.935098105743943,23.180761108698132,22.80735229462218,22.994056701660156,29700,0.0,0.0,0.0,-0.0015361863486470506,0.0,-0.0015361863486470506,0.10039011398303055
2025-07-24 00:00:00-04:00,21.706784252448745,21.706784252448745,20.950141713041397,21.392335891723633,55900,0.0,0.0,0.0,-0.06965803514874691,0.0,-0.06965803514874691,0.023739100745866937
2025-07-25 00:00:00-04:00,21.598691044636674,22.457529453675473,21.598691044636674,22.05759048461914,39200,0.0,0.0,0.0,0.031097800458195213,0.0,0.031097800458195213,0.055575135022114086
2025-07-28 00:00:00-04:00,22.207937014135055,22.821112441661455,22.050712833886248,22.650129318237305,23900,0.0,0.0,0.0,0.026863262060801363,0.0,0.026863262060801363,0.08393132649907886
2025-07-29 00:00:00-04:00,22.55233232489627,22.55233232489627,22.226345992374142,22.374521255493164,24500,0.121,0.0,0.0,-0.012168056917989833,0.0053421328549578696,-0.006825924063031964,0.07653249357485459
2025-07-30 00:00:00-04:00,22.404159180565372,22.473307517616977,22.078172817214327,22.28561782836914,19200,0.0,0.0,0.0,-0.003973422542044136,0.0,-0.003973422542044136,0.07225497509764134
2025-07-31 00:00:00-04:00,22.27573844374332,22.364643983733316,21.604010418703414,21.712671279907227,24600,0.0,0.0,0.0,-0.02570925127023249,0.0,-0.02570925127023249,0.04468810251709909
2025-08-01 00:00:00-04:00,21.6040092096935,21.801575599831036,20.942157940223815,21.317535400390625,28700,0.0,0.0,0.0,-0.018198400114971425,0.0,-0.018198400114971425,0.025676450432142728
2025-08-04 00:00:00-04:00,21.821333615525553,21.979387487173167,21.564495603060497,21.89048194885254,20400,0.0,0.0,0.0,0.026876772464579313,0.0,0.026876772464579313,0.05324332301268475
2025-08-05 00:00:00-04:00,21.798948287963867,22.027782069907378,21.649708947465104,21.798948287963867,15200,0.158,0.0,0.0,-0.004181436530385274,0.007217748808325442,0.0030363122779401676,0.05644129864600678
2025-08-06 00:00:00-04:00,22.326261929205774,22.624740600585938,22.201895499850522,22.624740600585938,24700,0.0,0.0,0.0,0.03788220888977589,0.0,0.03788220888977589,0.09646162860110086
2025-08-07 00:00:00-04:00,22.644641090845433,22.72423553466797,22.44565403244848,22.72423553466797,13800,0.0,0.0,0.0,0.004397616566682583,0.0,0.004397616566682583,0.10128344642376885
2025-08-08 00:00:00-04:00,23.07246023476523,23.593804467504558,23.062510692811756,23.319202423095703,34800,0.0,0.0,0.0,0.026182041966606784,0.0,0.026182041966606784,0.1301172958351653
2025-08-11 00:00:00-04:00,23.7092166313893,24.296226344987467,23.7092166313893,23.947999954223633,40000,0.0,0.0,0.0,0.026964795781572626,0.0,0.026964795781572626,0.16059067792658355
2025-08-12 00:00:00-04:00,24.280000686645508,24.280000686645508,23.6200008392334,24.030000686645508,27800,0.122,0.0,0.0,0.003424116109012054,0.005094371147202347,0.008518487256214402,0.17047715482618253
2025-08-13 00:00:00-04:00,24.1200008392334,24.420000076293945,23.969999313354492,23.99799919128418,22300,0.0,0.0,0.0,-0.001331730938281317,0.0,-0.001331730938281317,0.16891839418654908
2025-08-14 00:00:00-04:00,23.760000228881836,24.110000610351562,23.520000457763672,23.809999465942383,39100,0.0,0.0,0.0,-0.007833974984467695,0.0,-0.007833974984467695,0.1597611167276074
2025-08-15 00:00:00-04:00,24.040000915527344,24.040000915527344,23.231000900268555,23.489999771118164,18600,0.0,0.0,0.0,-0.013439718689701952,0.0,-0.013439718689701952,0.1441742535715338
